% TA balanced dataset of the doa_bwin dataset (ID:45711) using the SMOTE algorithm in the R-Package themis. This dataset represents a 50:50 split between the classes of the DV variable (354/354).
@RELATION doa_bwin_balanced

@ATTRIBUTE CountryID {191, 196, 208, 250, 276, 300, 376, 380, 40, 442, 470, 578, 616, 620, 642, 705, 724, 752, 756, 792, 826}
@ATTRIBUTE Gender {0, 1}
@ATTRIBUTE ageRDATE INTEGER
@ATTRIBUTE p2sumstake REAL
@ATTRIBUTE p2sumbet REAL
@ATTRIBUTE p2sumday REAL
@ATTRIBUTE p2intvday REAL
@ATTRIBUTE p2bpd REAL
@ATTRIBUTE p2net REAL
@ATTRIBUTE Zp2bpd1m REAL
@ATTRIBUTE Zp2stakeSD1m REAL
@ATTRIBUTE Zp2totalactivedays1m REAL
@ATTRIBUTE Zp2stakeslope1m REAL
@ATTRIBUTE class {0, 1}

@DATA
276,1,23,21008.5943,2101.0,72.0,146.0,29.18055556,2134.8343,-0.38300114,0.373671555,-0.239621654,0.734341095,0
792,1,8,8779.7979,304.0,27.0,62.0,11.25925926,1245.6965,1.499105043,1.270487072,2.04825447,0.267962213,0
724,1,13,1639.67,128.0,12.0,320.0,10.66666667,116.79,-0.047213081,-0.116307643,0.288349759,0.086969438,0
276,1,27,936.1176,35.0,10.0,220.0,3.5,264.3576,-0.047213081,0.128675258,-0.415612125,0.658100013,1
724,1,17,654.0,50.0,14.0,198.0,3.571428571,254.75,-0.047213081,0.09501992,0.992311644,-0.217484941,0
792,1,12,68307.7494,1283.0,179.0,566.0,7.167597765,7042.7095,0.751003107,2.410129138,3.456178239,0.081171137,1
792,1,3,98.299,59.0,18.0,522.0,3.277777778,10.6832,-0.088329986,-0.226028146,1.520283057,-0.042600588,0
250,1,4,3152.3302,102.0,33.0,290.0,3.090909091,588.1402,-0.430970863,0.840688539,-0.063631183,-0.228460492,0
276,1,8,598.93,187.0,24.0,325.0,7.791666667,126.3,3.166758347,0.030028762,0.46434023,-0.274949772,1
250,1,17,61.5,50.0,5.0,179.0,10.0,13.92,1.487818049,-0.171297373,-0.239621654,0.738453256,0
300,1,12,4249.1,138.0,51.0,219.0,2.705882353,506.77,-0.38833111,0.139063883,0.640330701,0.28370215,1
276,1,23,668.56,768.0,56.0,58.0,13.71428571,87.81,1.454735481,-0.217873617,4.160140124,0.056323996,0
724,1,20,667.0,47.0,6.0,43.0,7.833333333,191.3,2.351273059,0.039363365,-0.591602597,0.589204421,1
276,1,3,10.1,7.0,5.0,632.0,1.4,-0.16,-0.558890124,-0.263905848,-0.415612125,0.10215541,0
276,1,11,5676.99,494.0,153.0,572.0,3.22875817,1143.63,-0.348737053,-0.239752657,0.288349759,0.072404507,0
276,1,2,19.0,8.0,4.0,368.0,2.0,-10.3,-0.367011233,-0.256423069,-0.415612125,0.491776423,0
276,1,22,171.06,87.0,20.0,397.0,4.35,24.98,0.01674655,-0.239701837,0.112359288,0.266024206,0
276,1,3,559.31,57.0,28.0,275.0,2.035714286,130.47,-0.526910309,-0.176002282,-0.591602597,-1.427617127,0
40,1,19,672.4,57.0,12.0,600.0,4.75,363.4,-0.622849754,-0.256191618,-0.591602597,-0.8630236,0
276,1,3,1409.23,107.0,9.0,401.0,11.88888889,112.45,1.263959343,0.492074156,0.112359288,-0.232121705,1
276,1,11,1710.52,338.0,98.0,608.0,3.448979592,310.71,-0.622849754,-0.244735999,-0.591602597,1.067334421,0
276,0,11,19195.88,1331.0,143.0,585.0,9.307692308,-1018.29,-0.156858161,0.092097205,0.288349759,0.391446298,0
276,1,3,170.94,141.0,32.0,732.0,4.40625,45.07,-0.494930494,-0.263905848,-0.415612125,-0.662730858,0
276,1,23,86459.25,3332.0,291.0,659.0,11.45017182,14909.73,-0.047213081,-0.054705267,2.04825447,0.208809162,0
276,1,23,12227.47,2465.0,164.0,486.0,15.0304878,2577.02,0.464463962,-0.101741883,1.696273528,0.017721888,1
250,1,12,4091.01,343.0,51.0,530.0,6.725490196,146.43,-0.622849754,-0.258482742,-0.591602597,-0.366368374,1
724,1,7,183.0,4.0,4.0,141.0,1.0,98.0,-0.622849754,-0.1366986,-0.415612125,-0.380434095,0
276,0,14,11.24,12.0,6.0,228.0,2.0,2.19,-0.430970863,-0.26121764,-0.063631183,0.078012924,1
250,1,4,185.0,34.0,9.0,414.0,3.777777778,132.5,0.14466581,-0.117203359,0.112359288,0.088900196,0
300,1,25,2868.56,76.0,16.0,330.0,4.75,730.7,0.528423593,1.684679915,0.46434023,0.47954314,0
276,1,8,1578.48,367.0,26.0,32.0,14.11538462,20.9,1.986703166,0.321815291,3.456178239,0.162140452,0
792,1,9,594.2864,180.0,29.0,514.0,6.206896552,135.3932,0.231883488,-0.199002265,0.992311644,0.210849692,0
276,0,19,49965.4,498.0,42.0,243.0,11.85714286,2552.58,0.451672036,2.049265333,-0.063631183,0.14000872,0
642,1,16,1398.32,498.0,82.0,577.0,6.073170732,58.82,-0.029769545,-0.197566667,0.992311644,0.293146579,0
276,0,30,2377.11,429.0,141.0,426.0,3.042553191,373.67,-0.18579228,-0.232498459,2.224244941,0.04198601,0
276,0,39,19055.03,4154.0,363.0,574.0,11.44352617,1687.0,0.680327715,-0.185624093,3.280187768,0.093204642,0
724,1,11,73.41,23.0,9.0,461.0,2.555555556,-10.23,-0.430970863,-0.140948086,-0.591602597,3.648444929,1
40,1,26,735.1,218.0,58.0,371.0,3.75862069,116.07,0.17418564,-0.191124729,1.344292586,0.147929832,0
276,0,2,1060.06,424.0,75.0,396.0,5.653333333,3.89,0.077925327,-0.127070541,3.104197297,-0.00733463,0
276,1,4,396.3,61.0,16.0,594.0,3.8125,-9.1,-0.398991048,-0.205570328,0.112359288,0.59599634,0
276,1,5,58.54,17.0,10.0,201.0,1.7,14.73,-0.335031418,-0.265722694,-0.591602597,0.445897941,0
276,1,2,42321.2241,1747.0,226.0,671.0,7.730088496,2356.7341,0.369914944,0.044467694,3.104197297,0.178162717,0
276,1,3,750.2,200.0,14.0,732.0,14.28571429,129.74,3.726405113,0.004935532,-0.415612125,0.800683922,0
276,1,6,729.58,66.0,14.0,323.0,4.714285714,59.58,0.208625441,0.501542806,-0.415612125,2.251058414,0
276,1,17,322.73,60.0,18.0,50.0,3.333333333,135.88,-0.032453166,-0.174144747,1.344292586,0.137662646,1
792,1,6,3986.8301,1083.0,234.0,712.0,4.628205128,600.4598,0.45773137,-0.172295963,2.400235412,0.061020969,0
724,0,11,6392.62,225.0,57.0,615.0,3.947368421,380.03,-0.281731726,-0.109267601,0.640330701,0.17517956,0
300,1,5,6436.7388,183.0,77.0,548.0,2.376623377,351.0188,-0.418978432,0.118736108,1.872263999,-0.020695081,0
250,1,11,190.26,65.0,17.0,218.0,3.823529412,61.46,0.272585071,-0.127336725,0.640330701,-0.063272618,1
208,1,34,69.7951,27.0,13.0,214.0,2.076923077,-19.3306,-0.367011233,-0.242510898,-0.415612125,1.349484394,0
276,1,13,115372.1412,2059.0,241.0,567.0,8.543568465,22160.4712,1.139593395,-0.052526608,3.808159181,0.147466342,1
276,1,3,10793.3852,523.0,62.0,667.0,8.435483871,1340.7052,1.249888224,0.119960771,3.456178239,0.135396491,0
300,1,8,32035.46,673.0,66.0,526.0,10.1969697,2485.44,3.424050497,3.361813154,0.992311644,0.440910351,1
276,0,17,321.56,201.0,14.0,62.0,14.35714286,41.24,0.528423593,-0.178313699,-0.063631183,-0.338490923,0
756,1,9,868.2457,224.0,18.0,305.0,12.44444444,29.9063,3.022849179,0.473184304,0.640330701,-0.359469822,1
276,1,10,11.26,7.0,4.0,201.0,1.75,5.5,-0.622849754,-0.260773866,-0.591602597,-1.17374184,1
300,1,8,2623.45,73.0,27.0,330.0,2.703703704,-265.44,-0.430970863,-0.001767386,-0.239621654,-0.025949087,0
616,1,10,6726.2178,815.0,209.0,698.0,3.899521531,227.7168,-0.085588859,-0.1008633,0.816321172,0.213194387,0
276,1,4,14951.13,780.0,224.0,640.0,3.482142857,1463.57,0.81624193,-0.041870837,4.336130595,0.167734601,0
276,1,33,1383.49,132.0,50.0,312.0,2.64,39.37,-0.335031418,-0.248593754,-0.239621654,0.495205224,1
250,1,18,502.29,69.0,28.0,310.0,2.464285714,-24.87,-0.197975067,-0.08427837,1.520283057,-0.132130478,0
792,1,4,3175.8703,294.0,43.0,163.0,6.837209302,244.4889,1.168019897,0.61272605,1.168302115,0.086240995,1
276,1,4,332.35,80.0,12.0,216.0,6.666666667,-20.93,0.768272207,-0.172733218,-0.239621654,-0.074249008,0
756,1,8,23575.7773,1756.0,54.0,143.0,32.51851852,2312.2112,3.527793629,0.585612567,2.400235412,0.121269944,0
792,1,9,202.9569,39.0,11.0,66.0,3.545454545,69.3342,-0.287061695,-0.178677366,-0.239621654,1.770911627,1
616,1,5,589.8523,268.0,66.0,480.0,4.060606061,94.6762,-0.584473976,-0.24733516,-0.063631183,-0.232722809,0
276,1,11,83.99,19.0,4.0,351.0,4.75,38.32,-0.111172711,-0.110178156,-0.415612125,-1.414047832,1
250,1,9,23277.7664,1943.0,295.0,749.0,6.586440678,1290.8964,-0.312891545,0.218005661,1.344292586,0.157772093,0
208,1,2,848.1892,14.0,5.0,255.0,2.8,-12.8044,0.048726365,-0.225248157,-0.591602597,0.14973636,0
276,1,13,463.62,78.0,16.0,600.0,4.875,101.07,0.14466581,-0.250463809,-0.591602597,-0.306319379,0
792,1,17,35.5259,25.0,9.0,177.0,2.777777778,10.4996,-0.184269432,-0.242395647,0.288349759,-0.440765452,1
276,1,7,150.97,93.0,49.0,319.0,1.897959184,13.31,-0.143152526,-0.14652446,1.520283057,-0.074943694,1
380,1,11,39651.862,1994.0,130.0,484.0,15.33846154,1469.772,0.108688518,-0.180796409,1.872263999,0.191987597,0
208,1,11,73.5963,7.0,6.0,229.0,1.166666667,-35.8766,-0.526910309,-0.16634886,-0.591602597,-2.199149038,1
380,1,26,1010.29,1661.0,170.0,511.0,9.770588235,345.79,2.659649849,-0.207207947,3.984149653,-0.000799688,1
756,1,18,1219.2,133.0,25.0,366.0,5.32,-50.33,-0.239091972,-0.160068344,0.46434023,0.247804667,1
250,1,7,61.0,66.0,15.0,56.0,4.4,11.88,-0.526910309,-0.263252953,0.46434023,-0.004955653,0
724,1,13,10256.4283,553.0,144.0,709.0,3.840277778,401.9283,-0.335031418,-0.225953399,-0.239621654,-1.014937273,0
792,1,23,557.1057,311.0,44.0,435.0,7.068181818,46.9819,0.516431162,-0.172853766,1.872263999,0.323636064,0
616,1,4,18206.4227,1651.0,173.0,728.0,9.543352601,972.9615,0.31255984,-0.078321406,0.46434023,0.822904926,0
250,1,16,204.81,72.0,30.0,451.0,2.4,105.94,-0.478940586,-0.255515511,-0.239621654,0.016539882,0
276,0,23,1201.46,303.0,29.0,524.0,10.44827586,518.52,-0.25508188,0.001956376,1.168302115,0.365955824,0
276,0,21,28.8,41.0,17.0,426.0,2.411764706,9.1,-0.622849754,-0.267143191,-0.591602597,0.379047073,0
276,1,14,19.64,12.0,6.0,381.0,2.0,2.68,-0.494930494,-0.256423069,-0.415612125,0.10215541,0
300,1,13,174.85,41.0,11.0,480.0,3.727272727,27.33,0.024741503,-0.208211747,0.46434023,-0.286667166,0
276,1,7,9930.37,558.0,51.0,683.0,10.94117647,1131.17,-0.526910309,-0.265356114,-0.591602597,-0.8630236,1
276,1,9,3990.58,432.0,61.0,682.0,7.081967213,4.09,1.487818049,0.493095113,0.46434023,0.727114957,0
276,1,12,1397.76,204.0,14.0,258.0,14.57142857,78.3,2.803559017,0.24705579,0.288349759,-0.200793853,0
276,1,24,47673.2,6510.0,192.0,313.0,33.90625,5977.23,2.891563621,0.194126062,2.400235412,0.255855421,1
276,0,8,127.24,178.0,36.0,650.0,4.944444444,20.13,-0.38833111,-0.262937977,0.640330701,0.081082324,0
276,1,10,20248.8001,1008.0,81.0,311.0,12.44444444,1336.2001,1.018780759,-0.144650206,0.640330701,0.217651199,1
276,1,7,2009.7,107.0,47.0,526.0,2.276595745,166.66,-0.546098198,-0.25919799,-0.063631183,-0.040105334,0
196,1,10,331.7651,132.0,45.0,273.0,2.933333333,59.3351,-0.622849754,-0.267347927,-0.415612125,0.044102676,1
705,1,9,1409.0,128.0,13.0,76.0,9.846153846,117.46,1.711676755,0.64936483,0.112359288,-0.070114825,0
276,1,17,501.76,198.0,31.0,408.0,6.387096774,77.88,1.21598962,-0.144234264,1.168302115,-0.108010215,0
276,1,2,5340.31,1575.0,91.0,197.0,17.30769231,309.84,4.216762279,-0.101604078,2.224244941,0.233831064,1
40,1,2,3618.93,425.0,30.0,80.0,14.16666667,424.49,2.994067345,1.526654498,2.576225884,-0.046872833,0
616,1,5,98.3679,93.0,7.0,317.0,13.28571429,20.8838,-0.111172711,-0.250252517,-0.415612125,1.371080955,1
300,1,15,148.48,11.0,6.0,425.0,1.833333333,95.03,-0.430970863,-0.22515322,-0.415612125,0.632779787,0
276,0,20,8107.12,249.0,52.0,547.0,4.788461538,1692.35,0.04415782,0.252458846,2.752216355,0.109570553,0
826,1,5,5900.56,375.0,42.0,55.0,8.928571429,-238.95,1.59746313,1.694045548,2.752216355,-0.056960586,0
276,1,5,150898.4008,2476.0,420.0,738.0,5.895238095,6778.6008,1.688418708,0.343213538,2.928206826,0.053694012,0
616,1,15,69.9144,15.0,6.0,338.0,2.5,22.018,-0.191122249,-0.09064754,-0.239621654,-0.551552081,0
40,1,42,59037.5899,878.0,54.0,563.0,16.25925926,13.3599,2.679486952,7.942163207,2.400235412,0.043690839,0
276,1,25,11258.0,1160.0,71.0,629.0,16.33802817,1031.6,3.086808809,0.612200475,2.752216355,0.123081707,0
276,1,8,238.99,152.0,8.0,691.0,19.0,-7.1,-0.143152526,-0.107268565,-0.591602597,-1.992210654,0
756,1,10,139.0378,56.0,7.0,509.0,8.0,68.6091,0.08070618,-0.224812103,-0.415612125,-1.507951281,0
276,1,8,3126.853,1223.0,152.0,639.0,8.046052632,393.663,1.860288838,-0.059169202,2.04825447,0.06281847,0
756,1,11,457.83,105.0,8.0,188.0,13.125,32.07,2.56233984,0.125786346,-0.063631183,-0.034116666,0
276,1,14,50.98,16.0,7.0,370.0,2.285714286,30.23,-0.303051602,-0.205447785,-0.415612125,0.650469449,0
792,1,7,126.5756,45.0,20.0,449.0,2.25,49.1049,-0.143152526,-0.242792963,-0.239621654,0.075078703,1
276,1,6,15.0,7.0,6.0,210.0,1.166666667,-0.14,-0.574880032,-0.263905848,-0.239621654,0.488227014,0
792,1,6,4899.7518,110.0,23.0,459.0,4.782608696,220.8133,0.944161191,1.754719911,0.112359288,0.068693688,1
276,1,36,28887.7681,1329.0,168.0,336.0,7.910714286,619.6881,0.427434703,0.066889583,2.400235412,0.073420672,0
276,1,16,527.51,199.0,41.0,580.0,4.853658537,58.32,0.208625441,-0.206034808,0.112359288,-0.462764476,0
616,1,9,1115.265,119.0,33.0,148.0,3.606060606,8.7153,-0.128004193,-0.00803733,2.400235412,0.205349109,0
276,1,8,6306.83,80.0,33.0,220.0,2.424242424,323.12,-0.622849754,0.698356824,0.112359288,0.555271334,1
276,1,27,802.25,164.0,60.0,334.0,2.733333333,-89.75,-0.095182804,-0.223905368,-0.239621654,-0.047466358,0
276,1,5,33478.9665,922.0,74.0,492.0,12.45945946,1921.3065,-0.38300114,-0.081402679,-0.239621654,0.426255504,0
250,1,14,1226.6,103.0,41.0,449.0,2.512195122,455.32,-0.398991048,0.063511191,0.112359288,-0.888222881,1
276,1,5,233.26,36.0,16.0,449.0,2.25,137.16,0.14466581,-0.220450085,-0.591602597,-0.883755382,0
276,1,17,78088.8,3842.0,127.0,515.0,30.2519685,-1494.79,4.619776725,0.126748933,4.512121066,0.122001103,1
196,1,3,423.0,37.0,11.0,64.0,3.363636364,37.75,-0.123964637,0.099708838,0.816321172,0.239172329,1
276,1,35,5423.35,734.0,241.0,380.0,3.045643154,267.01,-0.513204674,-0.256535329,1.520283057,-0.002368832,0
792,1,18,58487.3413,1479.0,124.0,623.0,11.92741935,5946.7501,0.087102143,2.533102802,0.816321172,0.456543196,0
40,1,4,7283.26,98.0,17.0,349.0,5.764705882,300.97,0.14466581,0.603208958,-0.591602597,-3.543718075,1
792,1,10,408.5221,71.0,16.0,381.0,4.4375,41.1098,0.240605256,0.23502443,-0.591602597,-2.488869249,0
208,1,2,105.0131,142.0,35.0,350.0,4.057142857,35.8385,-0.143152526,-0.240198494,1.520283057,0.022041372,0
276,1,10,1217.0002,631.0,60.0,558.0,10.51666667,250.2202,3.022849179,-0.223298259,-0.239621654,-0.272585112,0
